Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Syd_Barrett,1968,has time,Take_place_of
http://en.wikipedia.org/wiki/The_Wall,1981,has time,Touring
http://en.wikipedia.org/wiki/Richard_Wright_(musician),1973,has time,Communication_manner
http://en.wikipedia.org/wiki/Richard_Wright_(musician),as a session player,has message,Communication_response
http://en.wikipedia.org/wiki/Wright,significantly,has theme,Giving
http://en.wikipedia.org/wiki/Pink_Floyd,Waters and Wright,has theme,Accompaniment
http://en.wikipedia.org/wiki/Pink_Floyd,"Remember a Day "" and the single "" It Would Be So Nice ",has theme,Inclusion
http://en.wikipedia.org/wiki/Pink_Floyd,album,has theme,Clothing
http://en.wikipedia.org/wiki/Wright,as a singer-songwriter,has means,Giving
http://en.wikipedia.org/wiki/The_Wall,1981,has time,Temporal_collocation
http://en.wikipedia.org/wiki/Wright,two solo albums,has theme,Recording
http://en.wikipedia.org/wiki/The_Wall,http://en.wikipedia.org/wiki/Richard_Wright_(musician),has theme,Touring
http://en.wikipedia.org/wiki/Rock_and_Roll_Hall_of_Fame,as a member of Pink Floyd,has theme,Causation
http://en.wikipedia.org/wiki/Pink_Floyd,Endless River,has theme,Clothing
http://en.wikipedia.org/wiki/Wright,Later,has time,Intentionally_act
http://en.wikipedia.org/wiki/Pink_Floyd,2005,has time,Make_noise
http://en.wikipedia.org/wiki/Pink_Floyd,1981,has time,Temporal_subregion
http://en.wikipedia.org/wiki/Pink_Floyd,Wright's,has theme,Objective_influence
http://en.wikipedia.org/wiki/Pink_Floyd,2014,has theme,Clothing
http://en.wikipedia.org/wiki/Pink_Floyd,1967,has time,Becoming_a_member
http://en.wikipedia.org/wiki/Hatch_End,http://en.wikipedia.org/wiki/Wright,has student,Studying
http://en.wikipedia.org/wiki/Pink_Floyd,Pink Floyd sound,has theme,Part_whole
http://en.wikipedia.org/wiki/The_Wall,Wall,has theme,Touring
http://en.wikipedia.org/wiki/Richard_Wright_(musician),http://en.wikipedia.org/wiki/Pink_Floyd,has group,Membership
http://en.wikipedia.org/wiki/The_Wall,1981,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/Richard_Wright_(musician),1987,has time,Membership
http://en.wikipedia.org/wiki/Richard_Wright_(musician),band,has location,Communication_manner
http://en.wikipedia.org/wiki/Richard_Wright_(musician),1981,has time,Activity_start
http://en.wikipedia.org/wiki/Pink_Floyd,he became part of Gilmour's touring band,has theme,Relative_time
http://en.wikipedia.org/wiki/Richard_Wright_(musician),2014 album The Endless River,has location,Releasing
http://en.wikipedia.org/wiki/Pink_Floyd,who,has participant,Accompaniment
http://en.wikipedia.org/wiki/Pink_Floyd,commercial,has goal,Success_or_failure
http://en.wikipedia.org/wiki/London,http://en.wikipedia.org/wiki/Wright,has theme,Death
