subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/John_Keats,Event_instance:has_event,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Origin:has_entity,literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Origin:has_theme,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Being_born:has_theme,Thomas and Frances Keats (née Jennings ),0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Expansion:has_item,his fame,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Calendric_unit:has_theme,era,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Evidence:has_theme,his exact birthplace,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Calendric_unit:has_theme,Victorian,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Publishing:has_work,His poems,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Receiving:has_time,his lifetime,0.9,Unknown,True
http://en.wikipedia.org/wiki/Sleep_and_Poetry,State_continue:has_entity,his poems and letters,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Text:has_text,poets,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Objective_influence:has_theme,"Keats'medievalist poems, such as "" La Belle Dame Sans Merci "" and "" The Eve of St. Agnes ",0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,People_by_vocation:has_theme,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/Moorgate,Temporal_subregion:has_theme,life and education,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Reference_text:has_theme,John Keats (writer,0.9,Unknown,True
http://en.wikipedia.org/wiki/England,Temporal_collocation:has_theme,"his poems and letters remain among the most popular and analysed in English literature – in particular ""Ode to a Nightingale, "" Ode on a Grecian Urn "", "" Sleep and Poetry "" and the sonnet "" On First Looking into Chapman's Homer ",0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Objective_influence:has_time,later Victorian era,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Accompaniment:has_theme,Lord Byron and Percy Bysshe Shelley,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Kinship:has_theme,family,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Importance:has_theme,influence,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ode_on_a_Grecian_Urn,Subjective_influence:has_entity,"Keats'medievalist poems, such as "" La Belle Dame Sans Merci "" and "" The Eve of St. Agnes ",0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Aggregate:has_theme,canon,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Publishing:has_time,less than four years,0.9,Unknown,True
http://en.wikipedia.org/wiki/Sleep_and_Poetry,State_continue:has_location,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Reading_activity:has_reader,http://en.wikipedia.org/wiki/Jorge_Luis_Borges,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Event_instance:has_theme,first,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Ordinal_numbers:has_type,generation of Romantic poets,0.9,Unknown,True
http://en.wikipedia.org/wiki/England,Scrutiny:has_theme,English literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Receiving:has_theme,indifferently,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Placing:has_goal,canon of English literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/John_Keats,Existence:has_entity,little evidence of his exact birthplace,0.9,Unknown,True
