Source,Target,Label,Frame
http://en.wikipedia.org/wiki/President_of_the_United_States,president,has role,Leadership
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,short stories,has theme,Quantified_mass
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"Brook Farm, a transcendentalist community",has group,Becoming_a_member
http://en.wikipedia.org/wiki/The_Wayside,"http://en.wikipedia.org/wiki/Concord,_New_Hampshire",has location,Interior_profile_relation
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"http://en.wikipedia.org/wiki/Concord,_New_Hampshire",has goal,Arriving
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,engaged to Sophia Peabody,has theme,Becoming
http://en.wikipedia.org/wiki/President_of_the_United_States,14th president,has theme,Becoming
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"May 19, 1864",has time,Death
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,often,has theme,Emphasizing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"history, morality, and religion",has theme,Emphasizing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,work,has theme,Relative_time
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,following year,has time,Becoming
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,Phi Beta Kappa,has role,Change_of_leadership
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,http://en.wikipedia.org/wiki/Europe,has goal,Taking
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,http://en.wikipedia.org/wiki/United_States,has theme,Origin
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,Scarlet Letter was published in 1850,has theme,Relative_time
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,http://en.wikipedia.org/wiki/Sophia_Hawthorne,has theme,Personal_relationship
http://en.wikipedia.org/wiki/The_Wayside,"http://en.wikipedia.org/wiki/Concord,_New_Hampshire",has location,Motion
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,their return to Concord,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,His works,has theme,Emphasizing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,transcendentalist,has theme,Aggregate
"http://en.wikipedia.org/wiki/Concord,_New_Hampshire","moving to Salem, the Berkshires, then to The Wayside in Concord",has event,Time_vector
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,tried to suppress it,has theme,Relative_time
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,http://en.wikipedia.org/wiki/The_Scarlet_Letter,has work,Publishing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,work,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,year,has theme,Relative_time
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,novelist,has text,Text
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,1860,has time,Arriving
http://en.wikipedia.org/wiki/The_Wayside,"http://en.wikipedia.org/wiki/Concord,_New_Hampshire",has theme,Interior_profile_relation
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,succession of other novels,has theme,Relative_time
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,1824,has time,Change_of_leadership
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,several short stories,has work,Publishing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,before their return to Concord in 1860,has time,Taking
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,published,has theme,Labor_product
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"American author 1804–1864, Nathaniel Hawthorne  né Hathorne ; July 4, 1804 – May 19, 1864",has author,Text
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,other novels,has theme,Sequence
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,humanity,has theme,Morality_evaluation
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,story,has theme,Duration_description
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"Romantic movement and, more specifically, dark romanticism",has theme,Part_whole
http://en.wikipedia.org/wiki/The_Wayside,"Salem, the Berkshires",has goal,Motion
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,later,has time,Attempt
"http://en.wikipedia.org/wiki/Salem,_Oregon",family,has member,Membership
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,1828,has time,Publishing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,political appointment as consul,has agent,Taking
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,Hawthorne's,has author,Text_creation
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,many,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,novel Fanshawe,has work,Publishing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,as consul,has role,Appointing
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,1842,has time,Personal_relationship
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,works,has text,Text
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,work,has theme,Labor_product
"http://en.wikipedia.org/wiki/Salem,_Oregon",long,has theme,Membership
http://en.wikipedia.org/wiki/The_Wayside,couple,has theme,Motion
http://en.wikipedia.org/wiki/The_Wayside,"Old Manse in Concord, Massachusetts",has goal,Motion
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,feeling that it was not equal to the standard of his later work,has theme,Attempt
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,following,has theme,Calendric_unit
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,works,has theme,Quantified_mass
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,http://en.wikipedia.org/wiki/United_States,has location,Text
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,1821,has time,Attributed_information
"http://en.wikipedia.org/wiki/Concord,_New_Hampshire",couple,has theme,Personal_relationship
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,political appointment as consul took Hawthorne and family to Europe,has event,Time_vector
http://en.wikipedia.org/wiki/The_Wayside,"part of the Romantic movement and, more specifically, dark romanticism",has category,Categorization
"http://en.wikipedia.org/wiki/Salem,_Oregon",town,has theme,Political_locales
http://en.wikipedia.org/wiki/Nathaniel_Hawthorne,"Nathaniel Hawthorne  né Hathorne ; July 4, 1804 – May 19, 1864",has author,Text_creation
