Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Harlem_Renaissance,story,has theme,Duration_description
http://en.wikipedia.org/wiki/Langston_Hughes,as a leader of the Harlem Renaissance,has role,Fame
http://en.wikipedia.org/wiki/Langston_Hughes,1901,has time,Reference_text
http://en.wikipedia.org/wiki/Langston_Hughes,http://en.wikipedia.org/wiki/Midwestern_United_States,has location,Living_conditions
http://en.wikipedia.org/wiki/Harlem_Renaissance,several,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/Harlem_Renaissance,short story,has theme,Aggregate
http://en.wikipedia.org/wiki/Langston_Hughes,mixed,has theme,Origin
http://en.wikipedia.org/wiki/Langston_Hughes,http://en.wikipedia.org/wiki/New_York_City,has goal,Motion
http://en.wikipedia.org/wiki/Langston_Hughes,as a young man,has theme,Motion
http://en.wikipedia.org/wiki/Harlem_Renaissance,works,has text,Text
http://en.wikipedia.org/wiki/Harlem_Renaissance,1926,has time,Aggregate
http://en.wikipedia.org/wiki/Harlem_Renaissance,collections,has theme,Aggregate
http://en.wikipedia.org/wiki/Civil_rights_movement,1942,has time,Getting
http://en.wikipedia.org/wiki/Harlem_Renaissance,1926,has time,Ordinal_numbers
http://en.wikipedia.org/wiki/Civil_rights_movement,traction,has theme,Getting
http://en.wikipedia.org/wiki/Henry_Clay,relative,has theme,Kinship
http://en.wikipedia.org/wiki/Harlem_Renaissance,newspaper,has text,Text
http://en.wikipedia.org/wiki/Harlem_Renaissance,poetry,has text,Text
http://en.wikipedia.org/wiki/Harlem_Renaissance,poetry collection,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/Harlem_Renaissance,opinion column,has event,Frequency
http://en.wikipedia.org/wiki/Langston_Hughes,"one of these men was Sam Clay, a Scottish-American whiskey distiller of Henry County, said to be a relative of statesman Henry Clay",has theme,Attributed_information
http://en.wikipedia.org/wiki/Langston_Hughes,"James Mercer Langston Hughes February 1, 1901 – May 22, 1967 ",has entity,Origin
http://en.wikipedia.org/wiki/Harlem_Renaissance,be a relative of statesman Henry Clay,has message,Statement
http://en.wikipedia.org/wiki/The_Weary_Blues,One of the first women,has agent,Attending
http://en.wikipedia.org/wiki/Harlem_Renaissance,innovator of jazz poetry,has theme,Relative_time
http://en.wikipedia.org/wiki/Harlem_Renaissance,first,has theme,People
http://en.wikipedia.org/wiki/New_York_City,Columbia University in New York City,has institution,Studying
http://en.wikipedia.org/wiki/Harlem_Renaissance,women,has person,People
http://en.wikipedia.org/wiki/United_States,writer and social activist,has entity,Origin
http://en.wikipedia.org/wiki/Langston_Hughes,"1942 to 1962, as the civil rights movement gained traction",has time,Text_creation
http://en.wikipedia.org/wiki/Harlem_Renaissance,1942,has time,Frequency
http://en.wikipedia.org/wiki/Harlem_Renaissance,works,has theme,Quantified_mass
http://en.wikipedia.org/wiki/Harlem_Renaissance,1942,has time,Text
http://en.wikipedia.org/wiki/United_States,1901,has time,Origin
http://en.wikipedia.org/wiki/United_States,poet,has entity,Origin
http://en.wikipedia.org/wiki/The_Weary_Blues,Silas Cushenberry,has theme,Being_named
http://en.wikipedia.org/wiki/Harlem_Renaissance,http://en.wikipedia.org/wiki/Kentucky,has location,Possession
http://en.wikipedia.org/wiki/Harlem_Renaissance,"Lewis Sheridan Leary, also of mixed-race descent",has theme,Becoming_a_member
http://en.wikipedia.org/wiki/Harlem_Renaissance,Lincoln,has theme,Locale_by_use
http://en.wikipedia.org/wiki/Langston_Hughes,best,has degree,Fame
http://en.wikipedia.org/wiki/Langston_Hughes,prolific writer,has theme,Becoming
http://en.wikipedia.org/wiki/Harlem_Renaissance,young,has age,People
http://en.wikipedia.org/wiki/Harlem_Renaissance,"she married Lewis Sheridan Leary, also of mixed-race descent",has event,Time_vector
http://en.wikipedia.org/wiki/Harlem_Renaissance,slave,has theme,Possession
http://en.wikipedia.org/wiki/United_States,uses,has class,Increment
http://en.wikipedia.org/wiki/Langston_Hughes,1901,has time,Origin
http://en.wikipedia.org/wiki/Harlem_Renaissance,weekly,has theme,Frequency
http://en.wikipedia.org/wiki/Harlem_Renaissance,early,has theme,Calendric_unit
http://en.wikipedia.org/wiki/Harlem_Renaissance,http://en.wikipedia.org/wiki/Langston_Hughes,has theme,Desiring
http://en.wikipedia.org/wiki/Harlem_Renaissance,Oberlin,has theme,Political_locales
http://en.wikipedia.org/wiki/Demographics_of_Africa,http://en.wikipedia.org/wiki/Kentucky,has location,Education_teaching
http://en.wikipedia.org/wiki/Civil_rights_movement,men,has person,People
http://en.wikipedia.org/wiki/Lincoln_University_(Pennsylvania),graduated from Lincoln University,has event,Time_vector
http://en.wikipedia.org/wiki/Langston_Hughes,plays,has text,Text_creation
http://en.wikipedia.org/wiki/Langston_Hughes,"short story collections, novels, and several nonfiction works",has work,Publishing
http://en.wikipedia.org/wiki/Harlem_Renaissance,man,has entity,Age
http://en.wikipedia.org/wiki/Langston_Hughes,"Joplin, Missouri",has theme,Origin
http://en.wikipedia.org/wiki/Harlem_Renaissance,writer,has theme,Expertise
http://en.wikipedia.org/wiki/United_States,poet,has text,Text
http://en.wikipedia.org/wiki/Langston_Hughes,New York publishers,has theme,Judgment
http://en.wikipedia.org/wiki/Harlem_Renaissance,young,has age,Age
http://en.wikipedia.org/wiki/Harlem_Renaissance,childhood,has theme,Kinship
http://en.wikipedia.org/wiki/Oberlin_College,women,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/Langston_Hughes,"in-depth weekly opinion column in a leading black newspaper, The Chicago Defender",has text,Text_creation
http://en.wikipedia.org/wiki/Langston_Hughes,Langston Hughes disambiguation,has theme,Reference_text
http://en.wikipedia.org/wiki/Langston_Hughes,http://en.wikipedia.org/wiki/Midwestern_United_States,has location,Growing_food
http://en.wikipedia.org/wiki/The_Weary_Blues,http://en.wikipedia.org/wiki/Oberlin_College,has event,Attending
http://en.wikipedia.org/wiki/Harlem_Renaissance,collection,has theme,Aggregate
http://en.wikipedia.org/wiki/Langston_Hughes,grandmother,has theme,Kinship
