subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/Agatha_Christie,Undergo_change:has_time,"1920 when The Mysterious Affair at Styles, featuring detective Hercule Poirot, was published",0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text:has_text,novels,0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Causation:has_cause,Queen Elizabeth II,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Toxic_substance:has_theme,poisons,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Increment:has_class,uses,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Being_named:has_theme,Miller,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Duration_description:has_theme,stories,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Political_locales:has_time,1952,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Commerce_sell:has_goods,her novels,0.9,Unknown,True
http://en.wikipedia.org/wiki/England,Text:has_text,author,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Kinship:has_time,1926,0.9,Unknown,True
http://en.wikipedia.org/wiki/England,Fame:has_time,1976,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Transition_to_state:has_theme,her marriage,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Mousetrap,Getting:has_recipient,http://en.wikipedia.org/wiki/Agatha_Christie,0.9,Unknown,True
http://en.wikipedia.org/wiki/Archie_Christie,Forming_relationships:has_time,1928,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_time,1976,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Cardinal_numbers:has_entity,copies,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Compatibility:has_location,Styles,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Success_or_failure:has_time,1920,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Quantified_mass:has_quantity,many,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Intentionally_act:has_time,1952,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_time,1920,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Personal_relationship:has_theme,husband,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Being_named:has_theme,Queen of Crime,0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Causation:has_theme,her contributions to literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Being_born:has_location,http://en.wikipedia.org/wiki/Torquay,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Simple_naming:has_theme,Queen of Crime,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_theme,under the pseudonym Mary Westmacott,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_location,http://en.wikipedia.org/wiki/England,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Categorization:has_category,"as one of the greatest writers, particularly in the mystery genre",0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Simple_naming:has_entity,Christie,0.9,Unknown,True
http://en.wikipedia.org/wiki/Archie_Christie,Kinship:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/Archie_Christie,Forming_relationships:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Cardinal_numbers:has_theme,billion,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Relative_time:has_time,1926,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_text,fiction,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_text,"world's longest-running play, the murder mystery The Mousetrap, which has been performed in the West End of London since 1952",0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Causation:has_time,1971,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Intentionally_act:has_act,which,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Relative_time:has_theme,breakdown of her marriage and the death of her mother in 1926,0.9,Unknown,True
http://en.wikipedia.org/wiki/Torquay,Kinship:has_theme,Upper-middle-class,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Awareness:has_degree,thorough,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_author,"Dame Agatha Mary Clarissa Christie, Lady Mallowan ( née Miller ; 15 September 1890 – 12 January 1976)",0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Temporal_collocation:has_time,1971,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Text_creation:has_author,writers,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Compatibility:has_theme,detective Hercule Poirot,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Giving:has_time,1971,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Mousetrap,Getting:has_theme,"thorough knowledge of the poisons that featured in many of her novels, short stories, and plays",0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Aggregate:has_theme,collections,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Publishing:has_location,Styles,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Being_born:has_theme,"into a wealthy upper-middle-class family in Torquay, Devon,",0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Temporal_collocation:has_theme,1971,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Publishing:has_time,1920,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Death:has_time,1926,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Measure_duration:has_theme,eleven,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Compatibility:has_theme,Mysterious Affair at Styles,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Personal_relationship:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Forming_relationships:has_time,1926,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Undergo_change:has_entity,this,0.9,Unknown,True
http://en.wikipedia.org/wiki/Elizabeth_II,Temporal_collocation:has_theme,she was made a Dame (DBE) by Queen Elizabeth II for her contributions to literature,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Relative_time:has_theme,she made international headlines by going missing for eleven days,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Duration_description:has_time,1976,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Death:has_theme,her mother,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Duplication:has_theme,copies,0.9,Unknown,True
http://en.wikipedia.org/wiki/Agatha_Christie,Success_or_failure:has_agent,writer,0.9,Unknown,True
