Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Albert_Camus,"working-class neighbourhood in Mondovi present-day Dréan , in French Algeria",has location,Being_born
http://en.wikipedia.org/wiki/The_Stranger_(newspaper),world,has theme,Political_locales
http://en.wikipedia.org/wiki/France,uses,has class,Increment
http://en.wikipedia.org/wiki/The_Stranger_(newspaper),After,has theme,Time_vector
http://en.wikipedia.org/wiki/Albert_Camus,During the Algerian War 1954–1962,has time,Posture
http://en.wikipedia.org/wiki/Albert_Camus,pied-noir parents,has theme,Being_born
http://en.wikipedia.org/wiki/Combat,newspaper,has text,Text
http://en.wikipedia.org/wiki/Paris,http://en.wikipedia.org/wiki/Germany,has theme,Invading
http://en.wikipedia.org/wiki/Combat,http://en.wikipedia.org/wiki/Albert_Camus,has theme,Fleeing
http://en.wikipedia.org/wiki/Germany,http://en.wikipedia.org/wiki/Paris,has location,People_by_origin
http://en.wikipedia.org/wiki/The_Stranger_(newspaper),lectures,has theme,Quantified_mass
http://en.wikipedia.org/wiki/Nobel_Prize_in_Literature,http://en.wikipedia.org/wiki/Albert_Camus,has recipient,Receiving
http://en.wikipedia.org/wiki/Joseph_Stalin,many organisations,has agent,Seeking_to_achieve
