Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Bohemia,internal conflict as he felt that his true vocation was writing,has effect,Causation
http://en.wikipedia.org/wiki/Franz_Kafka,works,has theme,Labor_product
http://en.wikipedia.org/wiki/Franz_Kafka,family and close friends,has theme,Text
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,widely,has degree,Objective_influence
http://en.wikipedia.org/wiki/Prague,1924,has time,Political_locales
http://en.wikipedia.org/wiki/Prague,Austro-Hungarian,has theme,Political_locales
http://en.wikipedia.org/wiki/Bohemia,legal and insurance,has theme,Being_employed
http://en.wikipedia.org/wiki/Austria,uses,has class,Increment
http://en.wikipedia.org/wiki/Bohemia,friends,has theme,Personal_relationship
http://en.wikipedia.org/wiki/Bohemia,magazines,has theme,Fields
http://en.wikipedia.org/wiki/Bohemia,tuberculosis,has theme,Medical_conditions
http://en.wikipedia.org/wiki/Franz_Kafka,40,has age,Age
http://en.wikipedia.org/wiki/Franz_Kafka,situations like those depicted in his writings,has item,Communicate_categorization
http://en.wikipedia.org/wiki/Bohemia,His professional obligations,has cause,Causation
http://en.wikipedia.org/wiki/Franz_Kafka,father,has theme,Kinship
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,tuberculosis,has theme,Death
http://en.wikipedia.org/wiki/Bohemia,completing his legal education,has theme,Relative_time
http://en.wikipedia.org/wiki/Bohemia,hundreds,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,novella,has text,Text
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,novella The Metamorphosis 1915 and the novels The Trial 1924 and The Castle 1926,has theme,Inclusion
http://en.wikipedia.org/wiki/Bohemia,obligations,has theme,Being_obligated
http://en.wikipedia.org/wiki/Franz_Kafka,that his true vocation was writing,has opinion,Opinion
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,http://en.wikipedia.org/wiki/Franz_Kafka,has theme,Death
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,Metamorphosis,has theme,Text
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,incomprehensible,has theme,Leadership
http://en.wikipedia.org/wiki/Bohemia,http://en.wikipedia.org/wiki/Franz_Kafka,has student,Education_teaching
http://en.wikipedia.org/wiki/Bohemia,his works,has theme,Attention
http://en.wikipedia.org/wiki/Franz_Kafka,engaged to several women,has theme,Becoming
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,typically,has type,Performers_and_roles
http://en.wikipedia.org/wiki/Franz_Kafka,1924,has time,Being_born
http://en.wikipedia.org/wiki/Bohemia,magazines,has text,Text
http://en.wikipedia.org/wiki/Bohemia,1924,has time,Medical_conditions
http://en.wikipedia.org/wiki/Prague,Empire,has theme,Political_locales
http://en.wikipedia.org/wiki/Bohemia,fables and aphorisms,has theme,Duration_description
http://en.wikipedia.org/wiki/Franz_Kafka,lexicon,has goal,Arriving
http://en.wikipedia.org/wiki/Bohemia,http://en.wikipedia.org/wiki/Franz_Kafka,has patient,Medical_conditions
http://en.wikipedia.org/wiki/Bohemia,after completing his legal education,has time,Being_employed
http://en.wikipedia.org/wiki/Bohemia,literary magazines,has theme,Publishing
http://en.wikipedia.org/wiki/Bohemia,lawyer,has person,People_by_vocation
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,as a major figure of 20th-century literature,has category,Categorization
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,1915,has time,Inclusion
http://en.wikipedia.org/wiki/Bohemia,internal,has theme,Hostile_encounter
http://en.wikipedia.org/wiki/Bohemia,"individual stories, such as his novella The Metamorphosis",has work,Publishing
http://en.wikipedia.org/wiki/Bohemia,Only a minority of his works,has work,Publishing
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,his work,has theme,Performers_and_roles
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,figure of 20th-century literature,has theme,Importance
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,His best-known works,has theme,Inclusion
http://en.wikipedia.org/wiki/Bohemia,1912,has time,Attention
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,novels,has text,Text
http://en.wikipedia.org/wiki/Bohemia,literary,has theme,Text
http://en.wikipedia.org/wiki/Franz_Kafka,novels,has text,Text
http://en.wikipedia.org/wiki/Franz_Kafka,his legal education,has activity,Activity_finish
http://en.wikipedia.org/wiki/Franz_Kafka,http://en.wikipedia.org/wiki/Prague,has location,Being_born
http://en.wikipedia.org/wiki/Bohemia,1912,has time,Text
http://en.wikipedia.org/wiki/History_of_the_Jews_in_Czechoslovakia,his work,has item,Categorization
http://en.wikipedia.org/wiki/Franz_Kafka,1915,has time,Labor_product
http://en.wikipedia.org/wiki/Bohemia,various legal and insurance jobs,has task,Being_employed
http://en.wikipedia.org/wiki/Bohemia,family,has theme,Kinship
http://en.wikipedia.org/wiki/Bohemia,close,has degree,Personal_relationship
http://en.wikipedia.org/wiki/Franz_Kafka,"into a middle-class German- and Yiddish -speaking Czech Jewish family in Prague, the capital of the Kingdom of Bohemia, which belonged to the Austro-Hungarian Empire later the capital of Czechoslovakia and the Czech Republic",has theme,Being_born
