subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/James_Blish,Origin:has_theme,http://en.wikipedia.org/wiki/United_States,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Being_named:has_theme,as social credit,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Being_born:has_person,poets,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Judgment:has_reason,war,0.9,Unknown,True
http://en.wikipedia.org/wiki/Oswald_Mosley,Contacting:has_time,1924,0.9,Unknown,True
http://en.wikipedia.org/wiki/Oswald_Mosley,Contacting:has_purpose,publications owned by the British fascist Oswald Mosley,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Possession:has_owner,British fascist Oswald Mosley,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Leadership:has_leader,government,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Becoming_aware:has_theme,work of contemporaries such as H.D,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Origin:has_entity,poet and critic,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Being_born:has_time,late 19th or early 20th century,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Origin:has_location,http://en.wikipedia.org/wiki/London,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,People_by_vocation:has_person,poets,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Possession:has_time,1924,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Similarity:has_theme,not to be influenced by Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Convey_importance:has_theme,movement,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Origin:has_entity,poet and critic,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Age:has_age,Young,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Becoming_aware:has_theme,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Text:has_theme,American literary,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Ambient_temperature:has_time,1932,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Importance:has_theme,figure,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,People_by_vocation:has_time,1932,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,People:has_person,Man,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Temporal_subregion:has_time,1932,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Foreign_or_domestic_country:has_theme,foreign,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Similarity:has_theme,passing through a great blizzard and not feeling its cold,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Similarity:has_time,1932,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Inclusion:has_theme,"Ripostes (1912 ), Hugh Selwyn Mauberley (1920 ), and The Cantos ( c. 1915 –1962",0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Origin:has_entity,literary magazines,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Economy:has_theme,language,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Importance:has_location,Fascist Italy,0.9,Unknown,True
http://en.wikipedia.org/wiki/Germany,Political_locales:has_theme,state,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Inclusion:has_time,1912,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Judgment:has_evaluee,"finance capitalism, which he called "" usury ",0.9,Unknown,True
http://en.wikipedia.org/wiki/Ernest_Hemingway,Statement:has_time,1932,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Origin:has_time,1972,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Motion:has_theme,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ezra_Pound,Giving:has_recipient,poetry,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,People:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Being_named:has_entity,economic theory,0.9,Unknown,True
http://en.wikipedia.org/wiki/Germany,Political_locales:has_theme,puppet,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Being_employed:has_employee,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/Oswald_Mosley,Contacting:has_theme,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Quantified_mass:has_quantity,several,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Leadership:has_theme,http://en.wikipedia.org/wiki/Italy,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Leadership:has_theme,http://en.wikipedia.org/wiki/United_States,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Text:has_time,1914,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Labeling:has_speaker,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Attack:has_theme,"United States government, Franklin D",0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Labeling:has_entity,which,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Motion:has_time,1924,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Temporal_subregion:has_theme,early,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Labeling:has_theme,usury,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Perception_experience:has_theme,its cold,0.9,Unknown,True
http://en.wikipedia.org/wiki/Ernest_Hemingway,Text_creation:has_text,"that, for poets born in the late 19th or early 20th century, not to be influenced by Pound would be "" like passing through a great blizzard and not feeling its cold",0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Traversing:has_theme,through a great blizzard,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Convey_importance:has_message,precision and economy of language,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Inclusion:has_theme,His works,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Text:has_text,publications,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Temporal_subregion:has_theme,19th,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Process_start:has_event,Pound's contribution to poetry,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Text_creation:has_author,author,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Importance:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Temporal_subregion:has_location,Fascist Italy,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Process_start:has_theme,"his role in developing Imagism, a movement stressing precision and economy of language",0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Motion:has_goal,http://en.wikipedia.org/wiki/Italy,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Leadership:has_theme,fascist,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Possession:has_theme,publications,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Text_creation:has_theme,under the pen name William Atheling Jr,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Becoming_aware:has_location,http://en.wikipedia.org/wiki/London,0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Text:has_text,poet,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Quantified_mass:has_theme,American literary magazines,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Subjective_influence:has_entity,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Being_employed:has_position,as foreign editor of several American literary magazines,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Origin:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Temporal_subregion:has_theme,20th century,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Text:has_text,"Eliot's "" The Love Song of J. Alfred Prufrock ",0.9,Unknown,True
http://en.wikipedia.org/wiki/United_States,Text:has_time,1913,0.9,Unknown,True
http://en.wikipedia.org/wiki/London,Text:has_text,magazines,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Cantos,Subjective_influence:has_theme,poets born in the late 19th or early 20th century,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Ambient_temperature:has_attribute,cold,0.9,Unknown,True
http://en.wikipedia.org/wiki/James_Blish,Responsibility:has_act,"1914 serialization of Joyce's A Portrait of the Artist as a Young Man, the 1915 publication of Eliot's "" The Love Song of J. Alfred Prufrock "", and the serialization from 1918 of Joyce's Ulysses",0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Attack:has_theme,http://en.wikipedia.org/wiki/Ezra_Pound,0.9,Unknown,True
http://en.wikipedia.org/wiki/T._S._Eliot,Age:has_time,1914,0.9,Unknown,True
