subject,predicate,object,confidence,source_sentence,extractable
http://en.wikipedia.org/wiki/George_Orwell,Labor_product:has_time,1945,0.9,Unknown,True
http://en.wikipedia.org/wiki/Motihari,Communicate_categorization:has_time,1903,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Being_born:has_time,25 June 1903,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Part_whole:has_theme,English language,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Judgment:has_time,1937,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Perception_experience:has_time,1937,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Labor_product:has_theme,works,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Inclusion:has_theme,His non-fiction works,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Being_named:has_entity,George Orwell,0.9,Unknown,True
http://en.wikipedia.org/wiki/The_Times,Appointing:has_theme,http://en.wikipedia.org/wiki/George_Orwell,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Text:has_time,1945,0.9,Unknown,True
http://en.wikipedia.org/wiki/Motihari,Communicate_categorization:has_speaker,http://en.wikipedia.org/wiki/George_Orwell,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,Reference_text:has_theme,Eric Blair (Ontario politician,0.9,Unknown,True
http://en.wikipedia.org/wiki/George_Orwell,People_by_vocation:has_person,politician,0.9,Unknown,True
