Source,Target,Label,Frame
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1982,has time,Death
http://en.wikipedia.org/wiki/Philip_K._Dick,publishing science fiction stories,has activity,Activity_start
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,http://en.wikipedia.org/wiki/Philip_K._Dick,has theme,Judgment_communication
http://en.wikipedia.org/wiki/Thomas_Pynchon,Dick's,has theme,Objective_influence
http://en.wikipedia.org/wiki/Science_fiction,1928,has time,Text_creation
http://en.wikipedia.org/wiki/Science_fiction,"American science fiction author 1928–1982 Philip Kindred Dick December 16, 1928 – March 2, 1982 ",has author,Text_creation
http://en.wikipedia.org/wiki/Chicago,young,has age,Age
http://en.wikipedia.org/wiki/Science_fiction,novels,has text,Text
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1974,has time,Intoxicants
http://en.wikipedia.org/wiki/Philip_K._Dick,as The Exegesis of Philip K. Dick 2011,has time,Publishing
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,age of 53,has theme,Death
http://en.wikipedia.org/wiki/Thomas_Pynchon,"imaginative, paranoid fiction in the vein of Franz Kafka and Thomas Pynchon",has theme,Subordinates_and_superiors
http://en.wikipedia.org/wiki/Science_fiction,figures,has theme,Importance
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,science fiction novels such as Do Androids Dream of Electric Sheep,has theme,Relative_time
http://en.wikipedia.org/wiki/Philip_K._Dick,1962,has time,Text
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1974,has time,Relative_time
http://en.wikipedia.org/wiki/Science_fiction,http://en.wikipedia.org/wiki/United_States,has theme,Origin
http://en.wikipedia.org/wiki/Philip_K._Dick,"44 novels and about 121 short stories, most of which appeared in science fiction magazines",has text,Text_creation
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,Flow My Tears,has text,Text
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,drug,has theme,Intoxicants
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1982,has time,Medical_conditions
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,stroke,has patient,Medical_conditions
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1974,has theme,Text
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,years,has theme,Measure_duration
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1962,has time,Desirability
http://en.wikipedia.org/wiki/Philip_K._Dick,"as a master of imaginative, paranoid fiction in the vein of Franz Kafka and Thomas Pynchon",has category,Categorization
http://en.wikipedia.org/wiki/Science_fiction,most of which,has entity,Circumscribed_existence
http://en.wikipedia.org/wiki/San_Francisco_Bay_Area,1974,has time,Using
http://en.wikipedia.org/wiki/Thomas_Pynchon,posthumous,has time,Objective_influence
http://en.wikipedia.org/wiki/Science_fiction,science fiction short story writer and novelist,has entity,Origin
