Source,Target,Label,Frame
http://en.wikipedia.org/wiki/This_Side_of_Paradise,stories,has theme,Quantified_mass
http://en.wikipedia.org/wiki/This_Side_of_Paradise,novel,has entity,Becoming
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,commercially successful This Side of Paradise 1920,has text,Text
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,Chicago socialite Ginevra King,has theme,Relation
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,"http://en.wikipedia.org/wiki/Saint_Paul,_Minnesota",has location,Being_born
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,http://en.wikipedia.org/wiki/United_States_Army,has group,Becoming_a_member
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,This Side of Paradise,has means,Successful_action
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,1922,has time,Cause_motion
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,http://en.wikipedia.org/wiki/1920s,has theme,Simple_name
http://en.wikipedia.org/wiki/This_Side_of_Paradise,numerous,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,"Francis Scott Key Fitzgerald September 24, 1896 – December 21, 1940",has entity,Being_named
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,1940,has time,Being_named
http://en.wikipedia.org/wiki/Alabama,"met Zelda Sayre, a Southern debutante who belonged to Montgomery's exclusive country-club set",has theme,Interior_profile_relation
http://en.wikipedia.org/wiki/Zelda_Fitzgerald,after he published the commercially successful This Side of Paradise 1920,has time,Forming_relationships
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,New York state,has location,Growing_food
http://en.wikipedia.org/wiki/United_States,1940,has time,Origin
http://en.wikipedia.org/wiki/This_Side_of_Paradise,1920,has time,Personal_relationship
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,commercially,has degree,Successful_action
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,Scott Fitzgerald disambiguation,has theme,Reference_text
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,maintain his affluent lifestyle,has purpose,Text_creation
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,people,has person,People
http://en.wikipedia.org/wiki/Zelda_Fitzgerald,http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,has theme,Forming_relationships
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,daughter,has theme,Kinship
http://en.wikipedia.org/wiki/Alabama,While stationed in Alabama,has time,Make_acquaintance
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,future literary critic Edmund Wilson,has theme,Forming_relationships
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,1920,has time,Text
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,simply as Scott Fitzgerald,has theme,Being_named
http://en.wikipedia.org/wiki/United_States,writer,has entity,Origin
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,"numerous stories for popular magazines such as The Saturday Evening Post, Collier's Weekly, and Esquire",has text,Text_creation
http://en.wikipedia.org/wiki/This_Side_of_Paradise,novel,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,success,has theme,Desirability
http://en.wikipedia.org/wiki/United_States,writers,has entity,Origin
http://en.wikipedia.org/wiki/This_Side_of_Paradise,marriage,has theme,Personal_relationship
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,stories,has theme,Duration_description
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,critical,has theme,Judgment_communication
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,http://en.wikipedia.org/wiki/Zelda_Fitzgerald,has speaker,Respond_to_proposal
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,Jazz,has theme,Calendric_unit
http://en.wikipedia.org/wiki/United_States,writers,has text,Text
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,his affluent lifestyle,has activity,Activity_ongoing
http://en.wikipedia.org/wiki/This_Side_of_Paradise,writers,has text,Text_creation
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,20th,has theme,Calendric_unit
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,romantic relationship,has means,Successful_action
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,"into a middle-class family in Saint Paul, Minnesota",has theme,Being_born
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,romantic,has theme,Relation
http://en.wikipedia.org/wiki/Alabama,stationed in Alabama,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,story,has theme,Duration_description
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,Fitzgerald's marriage proposal,has theme,Respond_to_proposal
http://en.wikipedia.org/wiki/F._Scott_Fitzgerald,due to his lack of financial prospects,has theme,Respond_to_proposal
