Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Randall_Jarrell,"No one else has ever made avant-garde, experimental poems so attractive to the general and the special reader",has message,Statement
http://en.wikipedia.org/wiki/World_War_I,http://en.wikipedia.org/wiki/E._E._Cummings,has theme,Publishing
http://en.wikipedia.org/wiki/The_Enormous_Room,http://en.wikipedia.org/wiki/E._E._Cummings,has theme,Delivery
http://en.wikipedia.org/wiki/World_War_I,http://en.wikipedia.org/wiki/E._E._Cummings,has theme,Cognitive_connection
http://en.wikipedia.org/wiki/Randall_Jarrell,poet,has text,Text
http://en.wikipedia.org/wiki/United_States,1962,has time,Text
http://en.wikipedia.org/wiki/Elijah_Cummings,1962,has time,Text_creation
http://en.wikipedia.org/wiki/World_War_I,modernist,has theme,Text
http://en.wikipedia.org/wiki/Elijah_Cummings,1962,has time,Being_named
http://en.wikipedia.org/wiki/Elijah_Cummings,"Edward Estlin Cummings October 14, 1894 – September 3, 1962",has entity,Being_named
http://en.wikipedia.org/wiki/Elijah_Cummings,1927,has time,Text_creation
http://en.wikipedia.org/wiki/E._E._Cummings,"approximately 2,900 poems",has text,Text_creation
http://en.wikipedia.org/wiki/World_War_I,four,has theme,Cardinal_numbers
http://en.wikipedia.org/wiki/E._E._Cummings,poet,has text,Text
http://en.wikipedia.org/wiki/World_War_I,poetic,has theme,Political_locales
http://en.wikipedia.org/wiki/World_War_I,No one else,has creator,Intentionally_create
http://en.wikipedia.org/wiki/World_War_I,year,has theme,Relative_time
http://en.wikipedia.org/wiki/World_War_I,modernist free-form poetry,has theme,Cognitive_connection
http://en.wikipedia.org/wiki/World_War_I,"avant-garde, experimental",has theme,Text
http://en.wikipedia.org/wiki/World_War_I,1965,has time,Aggregate
http://en.wikipedia.org/wiki/World_War_I,"his first collection of poetry, Tulips and Chimneys, which showed his early experiments with grammar and typography",has work,Publishing
http://en.wikipedia.org/wiki/Elijah_Cummings,atom of the cute commonplace,has theme,Separating
http://en.wikipedia.org/wiki/World_War_I,poetic,has message,Encoding
http://en.wikipedia.org/wiki/World_War_I,conventional,has theme,Using
http://en.wikipedia.org/wiki/Elijah_Cummings,http://en.wikipedia.org/wiki/E._E._Cummings,has theme,Successful_action
http://en.wikipedia.org/wiki/The_Enormous_Room,so,has degree,Cause_motion
http://en.wikipedia.org/wiki/United_States,"poet, painter, essayist, author, and playwright",has entity,Origin
http://en.wikipedia.org/wiki/United_States,as one of the most important American poets of the 20th century,has category,Categorization
http://en.wikipedia.org/wiki/Elijah_Cummings,Enormous Room,has text,Text
http://en.wikipedia.org/wiki/World_War_I,1927,has time,Cardinal_numbers
http://en.wikipedia.org/wiki/World_War_I,most,has degree,Success_or_failure
http://en.wikipedia.org/wiki/Elijah_Cummings,masterfully,has degree,Successful_action
http://en.wikipedia.org/wiki/Randall_Jarrell,http://en.wikipedia.org/wiki/E._E._Cummings,has theme,Statement
http://en.wikipedia.org/wiki/The_Enormous_Room,language,has theme,Removing
http://en.wikipedia.org/wiki/World_War_I,much of his work,has agent,Using
http://en.wikipedia.org/wiki/Elijah_Cummings,splitting the atom of the cute commonplace,has goal,Successful_action
http://en.wikipedia.org/wiki/Elijah_Cummings,EIMI 1933 ,has text,Text_creation
http://en.wikipedia.org/wiki/World_War_I,http://en.wikipedia.org/wiki/E._E._Cummings,has employee,Being_employed
http://en.wikipedia.org/wiki/World_War_I,idiosyncratic syntax and lower-case spellings,has instrument,Using
http://en.wikipedia.org/wiki/World_War_I,collection of poetry,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/World_War_I,collection,has theme,Aggregate
http://en.wikipedia.org/wiki/Elijah_Cummings,1922,has time,Text
http://en.wikipedia.org/wiki/Soviet_Union,travelog,has text,Text
http://en.wikipedia.org/wiki/World_War_I,"Fairy Tales 1965 , a collection of short stories",has work,Publishing
http://en.wikipedia.org/wiki/World_War_I,American poets,has theme,Importance
http://en.wikipedia.org/wiki/World_War_I,20th century,has time,Importance
http://en.wikipedia.org/wiki/The_Enormous_Room,general and the special reader,has agent,Cause_motion
http://en.wikipedia.org/wiki/E._E._Cummings,Cummings's,has theme,Coming_up_with
http://en.wikipedia.org/wiki/The_Enormous_Room,1933,has time,Delivery
http://en.wikipedia.org/wiki/Soviet_Union,1933,has time,Text
http://en.wikipedia.org/wiki/World_War_I,stories,has theme,Duration_description
