Source,Target,Label,Frame
"http://en.wikipedia.org/wiki/Glenside,_Bristol",second episode in 1955,has theme,Time_vector
"http://en.wikipedia.org/wiki/Glenside,_Bristol","she met Dr. Martin Orne, who became her long-term therapist at the Glenside Hospital",has event,Time_vector
"http://en.wikipedia.org/wiki/Glenside,_Bristol",episode,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/Anne_Sexton,write poetry,has behavior,Subjective_influence
"http://en.wikipedia.org/wiki/Glenside,_Bristol",1955,has time,Buildings
http://en.wikipedia.org/wiki/United_States,1948,has time,Temporal_collocation
http://en.wikipedia.org/wiki/Anne_Sexton,Mary Gray Staples  Harvey 1901–1959 and Ralph Churchill Harvey 1900–1959,has theme,Being_born
http://en.wikipedia.org/wiki/United_States,1954,has time,Temporal_collocation
http://en.wikipedia.org/wiki/Anne_Sexton,poet,has text,Text
http://en.wikipedia.org/wiki/American_poetry,American poet,has entity,Fame
http://en.wikipedia.org/wiki/United_States,http://en.wikipedia.org/wiki/Anne_Sexton,has theme,Rape
http://en.wikipedia.org/wiki/United_States,long,has theme,Hostile_encounter
"http://en.wikipedia.org/wiki/Glenside,_Bristol",friend,has agent,Visiting
http://en.wikipedia.org/wiki/Anne_Sexton,1953,has time,Kinship
"http://en.wikipedia.org/wiki/Glenside,_Bristol",http://en.wikipedia.org/wiki/Anne_Sexton,has theme,Judgment_communication
http://en.wikipedia.org/wiki/Boston_University,http://en.wikipedia.org/wiki/Robert_Lowell,has teacher,Education_teaching
http://en.wikipedia.org/wiki/Anne_Sexton,"Anne Sexton born Anne Gray Harvey ; November 9, 1928 – October 4, 1974 ",has author,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",After a second episode in 1955,has time,Make_acquaintance
http://en.wikipedia.org/wiki/Anne_Sexton,poetry,has text,Text_creation
http://en.wikipedia.org/wiki/United_States,years,has theme,Measure_duration
http://en.wikipedia.org/wiki/United_States,older,has degree,Age
http://en.wikipedia.org/wiki/Anne_Sexton,who,has agent,Subjective_influence
http://en.wikipedia.org/wiki/United_States,two years,has theme,Time_vector
"http://en.wikipedia.org/wiki/Glenside,_Bristol",acclaim,has theme,Relative_time
http://en.wikipedia.org/wiki/United_States,sisters,has entity,Age
"http://en.wikipedia.org/wiki/Glenside,_Bristol",her poems,has theme,Judgment_communication
http://en.wikipedia.org/wiki/Anne_Sexton,child,has theme,Kinship
"http://en.wikipedia.org/wiki/Glenside,_Bristol",friend,has theme,Cotheme
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Hospital,has theme,Buildings
http://en.wikipedia.org/wiki/Anne_Sexton,two years later,has time,Being_born
http://en.wikipedia.org/wiki/Anne_Sexton,Pulitzer Prize for poetry,has prize,Win_prize
http://en.wikipedia.org/wiki/Anne_Sexton,"Her second child, Joyce Ladd Sexton",has person,Being_born
"http://en.wikipedia.org/wiki/Glenside,_Bristol",who,has entity,Becoming
http://en.wikipedia.org/wiki/Boston_University,Boston,has theme,Locale_by_use
http://en.wikipedia.org/wiki/United_States,"relationships with her husband and children, whom she physically and sexually assaulted",has theme,Inclusion
"http://en.wikipedia.org/wiki/Glenside,_Bristol",poetry workshop she attended,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/Anne_Sexton,Live or Die,has text,Text
http://en.wikipedia.org/wiki/United_States,physically and sexually,has theme,Rape
"http://en.wikipedia.org/wiki/Glenside,_Bristol",http://en.wikipedia.org/wiki/Anne_Sexton,has type,Medical_professionals
http://en.wikipedia.org/wiki/Anne_Sexton,1967,has time,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",1955,has time,Time_vector
http://en.wikipedia.org/wiki/The_New_Yorker,"New Yorker, Harper's Magazine and the Saturday Review",has recipient,Receiving
"http://en.wikipedia.org/wiki/Glenside,_Bristol",class,has theme,Type
http://en.wikipedia.org/wiki/American_poetry,poet,has entity,Origin
http://en.wikipedia.org/wiki/United_States,Lowell,has location,Measure_duration
"http://en.wikipedia.org/wiki/Glenside,_Bristol",great,has degree,Emotion_directed
http://en.wikipedia.org/wiki/Anne_Sexton,1967,has time,Win_prize
http://en.wikipedia.org/wiki/American_poetry,"her highly personal, confessional verse",has reason,Fame
http://en.wikipedia.org/wiki/American_poetry,sisters,has theme,Kinship
"http://en.wikipedia.org/wiki/Glenside,_Bristol",Magazine,has text,Text
http://en.wikipedia.org/wiki/The_New_Yorker,number,has theme,Receiving
http://en.wikipedia.org/wiki/United_States,she married Alfred Muller Sexton II,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/Anne_Sexton,Anne Gray Harvey,has theme,Being_born
http://en.wikipedia.org/wiki/United_States,"August 16, 1948",has theme,Temporal_collocation
http://en.wikipedia.org/wiki/United_States,1923,has time,Age
http://en.wikipedia.org/wiki/United_States,two,has theme,Measure_duration
http://en.wikipedia.org/wiki/Boston_University,alongside poets Sylvia Plath and George Starbuck,has role,Education_teaching
http://en.wikipedia.org/wiki/United_States,1928,has time,Communication_manner
http://en.wikipedia.org/wiki/Anne_Sexton,Alfred Muller Sexton II and Anne Sexton,has entity,State_continue
http://en.wikipedia.org/wiki/Anne_Sexton,1928,has time,Being_born
http://en.wikipedia.org/wiki/American_poetry,American poet,has theme,Kinship
http://en.wikipedia.org/wiki/United_States,child,has type,Ordinal_numbers
http://en.wikipedia.org/wiki/United_States,1954,has time,Event
http://en.wikipedia.org/wiki/United_States,1928,has time,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",After,has theme,Time_vector
"http://en.wikipedia.org/wiki/Glenside,_Bristol",first poetry workshop she attended,has theme,Leadership
http://en.wikipedia.org/wiki/Boston_University,http://en.wikipedia.org/wiki/Linda_Gray_Sexton,has student,Education_teaching
http://en.wikipedia.org/wiki/United_States,her first manic episode taking place,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/United_States,http://en.wikipedia.org/wiki/Anne_Sexton,has theme,Kinship
http://en.wikipedia.org/wiki/American_poetry,1928,has time,Origin
http://en.wikipedia.org/wiki/United_States,1945,has time,Measure_duration
http://en.wikipedia.org/wiki/Anne_Sexton,poems,has text,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",John Holmes,has leader,Leadership
"http://en.wikipedia.org/wiki/Glenside,_Bristol",phone,has means,Visiting
http://en.wikipedia.org/wiki/United_States,year,has theme,Measure_duration
"http://en.wikipedia.org/wiki/Glenside,_Bristol",number,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/Boston_University,University,has theme,Locale_by_use
http://en.wikipedia.org/wiki/Anne_Sexton,her book Live or Die,has theme,Win_prize
http://en.wikipedia.org/wiki/United_States,poet,has text,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",1955,has time,Ordinal_numbers
"http://en.wikipedia.org/wiki/Glenside,_Bristol","Dr. Martin Orne, who became her long-term therapist at the Glenside Hospital",has theme,Make_acquaintance
http://en.wikipedia.org/wiki/Linda_Gray_Sexton,1954,has time,Eventive_affecting
http://en.wikipedia.org/wiki/Anne_Sexton,"Newton, Massachusetts",has location,Being_born
"http://en.wikipedia.org/wiki/Glenside,_Bristol",her long-term therapist,has theme,Becoming
http://en.wikipedia.org/wiki/United_States,Boston,has location,Kinship
http://en.wikipedia.org/wiki/Boston_University,studied with Robert Lowell at Boston University alongside poets Sylvia Plath and George Starbuck,has event,Time_vector
http://en.wikipedia.org/wiki/Linda_Gray_Sexton,class,has state,Becoming_aware
"http://en.wikipedia.org/wiki/Glenside,_Bristol",poetry,has text,Text
"http://en.wikipedia.org/wiki/Glenside,_Bristol",who,has theme,Medical_professionals
