Source,Target,Label,Frame
http://en.wikipedia.org/wiki/Agatha_Christie,uses,has class,Increment
http://en.wikipedia.org/wiki/Agatha_Christie,Miller,has theme,Being_named
http://en.wikipedia.org/wiki/Agatha_Christie,stories,has theme,Duration_description
http://en.wikipedia.org/wiki/Agatha_Christie,1952,has time,Political_locales
http://en.wikipedia.org/wiki/Agatha_Christie,her novels,has goods,Commerce_sell
http://en.wikipedia.org/wiki/England,author,has text,Text
http://en.wikipedia.org/wiki/Agatha_Christie,1926,has time,Kinship
http://en.wikipedia.org/wiki/England,1976,has time,Fame
http://en.wikipedia.org/wiki/Agatha_Christie,her marriage,has theme,Transition_to_state
http://en.wikipedia.org/wiki/The_Mousetrap,http://en.wikipedia.org/wiki/Agatha_Christie,has recipient,Getting
http://en.wikipedia.org/wiki/Archie_Christie,1928,has time,Forming_relationships
http://en.wikipedia.org/wiki/Agatha_Christie,1976,has time,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,copies,has entity,Cardinal_numbers
http://en.wikipedia.org/wiki/Agatha_Christie,Styles,has location,Compatibility
http://en.wikipedia.org/wiki/Agatha_Christie,1920,has time,Success_or_failure
http://en.wikipedia.org/wiki/Agatha_Christie,many,has quantity,Quantified_mass
http://en.wikipedia.org/wiki/Agatha_Christie,1952,has time,Intentionally_act
http://en.wikipedia.org/wiki/Agatha_Christie,1920,has time,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,husband,has theme,Personal_relationship
http://en.wikipedia.org/wiki/Agatha_Christie,Queen of Crime,has theme,Being_named
http://en.wikipedia.org/wiki/Elizabeth_II,her contributions to literature,has theme,Causation
http://en.wikipedia.org/wiki/Agatha_Christie,http://en.wikipedia.org/wiki/Torquay,has location,Being_born
http://en.wikipedia.org/wiki/Agatha_Christie,Queen of Crime,has theme,Simple_naming
http://en.wikipedia.org/wiki/Agatha_Christie,under the pseudonym Mary Westmacott,has theme,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,http://en.wikipedia.org/wiki/England,has location,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,"as one of the greatest writers, particularly in the mystery genre",has category,Categorization
http://en.wikipedia.org/wiki/Agatha_Christie,Christie,has entity,Simple_naming
http://en.wikipedia.org/wiki/Archie_Christie,1914,has time,Kinship
http://en.wikipedia.org/wiki/Archie_Christie,1914,has time,Forming_relationships
http://en.wikipedia.org/wiki/Agatha_Christie,billion,has theme,Cardinal_numbers
http://en.wikipedia.org/wiki/Agatha_Christie,1926,has time,Relative_time
http://en.wikipedia.org/wiki/Agatha_Christie,fiction,has text,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,"world's longest-running play, the murder mystery The Mousetrap, which has been performed in the West End of London since 1952",has text,Text_creation
http://en.wikipedia.org/wiki/Elizabeth_II,1971,has time,Causation
http://en.wikipedia.org/wiki/Agatha_Christie,which,has act,Intentionally_act
http://en.wikipedia.org/wiki/Agatha_Christie,breakdown of her marriage and the death of her mother in 1926,has theme,Relative_time
http://en.wikipedia.org/wiki/Torquay,Upper-middle-class,has theme,Kinship
http://en.wikipedia.org/wiki/Agatha_Christie,thorough,has degree,Awareness
http://en.wikipedia.org/wiki/Agatha_Christie,"Dame Agatha Mary Clarissa Christie, Lady Mallowan  née Miller ; 15 September 1890 – 12 January 1976",has author,Text_creation
http://en.wikipedia.org/wiki/Elizabeth_II,1971,has time,Temporal_collocation
http://en.wikipedia.org/wiki/Agatha_Christie,writers,has author,Text_creation
http://en.wikipedia.org/wiki/Agatha_Christie,detective Hercule Poirot,has theme,Compatibility
http://en.wikipedia.org/wiki/Agatha_Christie,1971,has time,Giving
http://en.wikipedia.org/wiki/The_Mousetrap,"thorough knowledge of the poisons that featured in many of her novels, short stories, and plays",has theme,Getting
http://en.wikipedia.org/wiki/Agatha_Christie,collections,has theme,Aggregate
http://en.wikipedia.org/wiki/Agatha_Christie,Styles,has location,Publishing
http://en.wikipedia.org/wiki/Agatha_Christie,"into a wealthy upper-middle-class family in Torquay, Devon,",has theme,Being_born
http://en.wikipedia.org/wiki/Elizabeth_II,1971,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/Agatha_Christie,1920,has time,Publishing
http://en.wikipedia.org/wiki/Agatha_Christie,1926,has time,Death
http://en.wikipedia.org/wiki/Agatha_Christie,eleven,has theme,Measure_duration
http://en.wikipedia.org/wiki/Agatha_Christie,Mysterious Affair at Styles,has theme,Compatibility
http://en.wikipedia.org/wiki/Agatha_Christie,1914,has time,Personal_relationship
http://en.wikipedia.org/wiki/Agatha_Christie,1926,has time,Forming_relationships
http://en.wikipedia.org/wiki/Agatha_Christie,this,has entity,Undergo_change
http://en.wikipedia.org/wiki/Elizabeth_II,she was made a Dame DBE by Queen Elizabeth II for her contributions to literature,has theme,Temporal_collocation
http://en.wikipedia.org/wiki/Agatha_Christie,she made international headlines by going missing for eleven days,has theme,Relative_time
http://en.wikipedia.org/wiki/Agatha_Christie,1976,has time,Duration_description
http://en.wikipedia.org/wiki/Agatha_Christie,her mother,has theme,Death
http://en.wikipedia.org/wiki/Agatha_Christie,copies,has theme,Duplication
http://en.wikipedia.org/wiki/Agatha_Christie,writer,has agent,Success_or_failure
